root/Sub-SaharanAfrica/Nigeria,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,10000.0,0,10000.0,10000.0,110000.0,70000.0,80000.0,40000.0,0,110000.0,60000.0,60000.0,0,0,20000.0
root/Sub-SaharanAfrica/Rwanda,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,110000.0,0,140000.0,60000.0,0,0,0,0,0,980000.0,530000.0,610000.0,610000.0,700000.0,620000.0,860000.0,550000.0,660000.0,0,820000.0,210000.0,220000.0,40000.0
root/Sub-SaharanAfrica/SaoTomeandPrincipe,root/Sub-SaharanAfrica,0,1010000.0,1060000.0,380000.0,11050000.0,15720000.0,9240000.0,14740000.0,9880000.0,8340000.0,44220000.0,13220000.0,11630000.0,10770000.0,13240000.0,10580000.0,14020000.0,13000000.0,11140000.0,12800000.0,11460000.0,11240000.0,13060000.0,13280000.0,14810000.0,25710000.0,29130000.0,21470000.0,17210000.0,13210000.0,24860000.0,15080000.0
root/Sub-SaharanAfrica/Senegal,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,20000.0,0,10000.0,620000.0,0,30000.0,0,10000.0,170000.0,140000.0,220000.0,10000.0,60000.0,80000.0,90000.0,150000.0,150000.0,110000.0,260000.0,380000.0,340000.0,300000.0,60000.0,280000.0,330000.0
root/Sub-SaharanAfrica/Seychelles,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,60000.0,80000.0,0,0,0,0,0,0,0,0,190000.0,0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfrica/SierraLeone,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0,0,2640000.0,5270000.0,0,100000.0,110000.0,170000.0,0,0,10000.0,20000.0,10000.0,10000.0,0,0,50000.0
root/Sub-SaharanAfrica/Somalia,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,10000.0,10000.0,300000.0,0,0,0,0,0,0,0,0,0,0,120000.0,0,10000.0,0,0,0,0,0,0,70000.0,110000.0,140000.0
root/Sub-SaharanAfrica/SouthAfrica,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,160000.0,40000.0,80000.0,0,40000.0,0,120000.0,170000.0,110000.0,2010000.0,270000.0,400000.0,640000.0,250000.0,100000.0,150000.0,50000.0,50000.0,70000.0,60000.0,1460000.0,1620000.0,1260000.0,1240000.0
root/Sub-SaharanAfrica/Sudan,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320000.0,170000.0,1660000.0,280000.0,1020000.0,0,0,10000.0,0,0,0,0,0
root/Sub-SaharanAfrica/Swaziland,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140000.0,120000.0,90000.0,110000.0
root/Sub-SaharanAfrica/Tanzania,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70000.0,70000.0,10000.0,10000.0,10000.0
root/Sub-SaharanAfrica/Togo,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0,0
root/Sub-SaharanAfrica/Zambia,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,0,0,10000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Sub-SaharanAfrica/Zimbabwe,root/Sub-SaharanAfrica,0,0,0,0,0,0,0,80000.0,0,140000.0,130000.0,200000.0,130000.0,10000.0,70000.0,240000.0,140000.0,30000.0,0,0,0,10000.0,40000.0,50000.0,130000.0,60000.0,60000.0,60000.0,120000.0,80000.0,50000.0,70000.0
