root/EastAsia&Pacific/Thailand,root/EastAsia&Pacific,753.0,1022.0,2095.0,2649.0,3555.0,4768.0,10103.0,40023.0
root/EastAsia&Pacific/TimorLeste,root/EastAsia&Pacific,2.0,2.0,1.0,3.0,7.0,11.0,14.0,15.0
root/EastAsia&Pacific/Tonga,root/EastAsia&Pacific,1.0,1.0,3.0,3.0,4.0,11.0,14.0,21.0
root/EastAsia&Pacific/Vanuatu,root/EastAsia&Pacific,10.0,15.0,24.0,35.0,30.0,34.0,46.0,51.0
root/EastAsia&Pacific/Vietnam,root/EastAsia&Pacific,202.0,327.0,812.0,1286.0,1864.0,3033.0,26098.0,127584.0
root/Europe&CentralAsia,root,327279.0,471254.0,706706.0,838963.0,1059676.0,1457532.0,4022400.0,11119133.0
root/Europe&CentralAsia/Albania,root/Europe&CentralAsia,12.0,24.0,74.0,103.0,151.0,197.0,416.0,1273.0
root/Europe&CentralAsia/Andorra,root/Europe&CentralAsia,58.0,79.0,92.0,79.0,87.0,158.0,219.0,263.0
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,30.0,54.0,87.0,158.0,182.0,224.0,557.0,799.0
root/Europe&CentralAsia/Austria,root/Europe&CentralAsia,5772.0,8966.0,13601.0,15751.0,20044.0,26636.0,38878.0,65381.0
root/Europe&CentralAsia/Azerbaijan,root/Europe&CentralAsia,23.0,45.0,100.0,158.0,219.0,321.0,994.0,2557.0
root/Europe&CentralAsia/Belarus,root/Europe&CentralAsia,48.0,86.0,241.0,366.0,579.0,1021.0,4171.0,21465.0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,4378.0,6600.0,10633.0,14067.0,18047.0,22982.0,34530.0,94420.0
root/Europe&CentralAsia/BosniaandHerzegovina,root/Europe&CentralAsia,44.0,66.0,122.0,147.0,215.0,282.0,638.0,5024.0
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,461.0,745.0,1839.0,2343.0,4589.0,4880.0,28821.0,228612.0
root/Europe&CentralAsia/Croatia,root/Europe&CentralAsia,506.0,739.0,1336.0,1689.0,2122.0,2672.0,7199.0,60251.0
root/Europe&CentralAsia/Cyprus,root/Europe&CentralAsia,307.0,457.0,1710.0,1122.0,2796.0,2760.0,5325.0,20484.0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,3200.0,4934.0,8773.0,11354.0,14921.0,21607.0,126705.0,269310.0
root/Europe&CentralAsia/Denmark,root/Europe&CentralAsia,8810.0,13192.0,17135.0,19419.0,24548.0,34129.0,137709.0,252263.0
root/Europe&CentralAsia/Estonia,root/Europe&CentralAsia,713.0,970.0,1661.0,2127.0,2885.0,4105.0,14193.0,38377.0
root/Europe&CentralAsia/FaroeIslands,root/Europe&CentralAsia,83.0,108.0,150.0,166.0,174.0,177.0,178.0,190.0
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,5457.0,8519.0,11939.0,13736.0,16433.0,18604.0,39189.0,122966.0
root/Europe&CentralAsia/France,root/Europe&CentralAsia,18081.0,26229.0,40871.0,54208.0,78843.0,126340.0,446252.0,991690.0
root/Europe&CentralAsia/Georgia,root/Europe&CentralAsia,36.0,56.0,163.0,237.0,309.0,442.0,1516.0,8799.0
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,85810.0,118157.0,176527.0,209774.0,271517.0,351083.0,957300.0,2825322.0
root/Europe&CentralAsia/Gibraltar,root/Europe&CentralAsia,161.0,177.0,266.0,269.0,343.0,387.0,470.0,620.0
root/Europe&CentralAsia/Greece,root/Europe&CentralAsia,711.0,1031.0,1793.0,2330.0,3026.0,4436.0,15214.0,39746.0
root/Europe&CentralAsia/Greenland,root/Europe&CentralAsia,53.0,63.0,101.0,114.0,131.0,157.0,166.0,142.0
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,1677.0,2172.0,3900.0,5099.0,6592.0,9120.0,40492.0,133382.0
root/Europe&CentralAsia/Iceland,root/Europe&CentralAsia,742.0,1043.0,1469.0,1788.0,2153.0,2518.0,11963.0,19793.0
root/Europe&CentralAsia/Ireland,root/Europe&CentralAsia,4375.0,6907.0,11346.0,12215.0,13078.0,15020.0,55844.0,185553.0
root/Europe&CentralAsia/IsleofMan,root/Europe&CentralAsia,5.0,21.0,44.0,68.0,89.0,132.0,283.0,380.0
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,7532.0,11306.0,18058.0,22587.0,29973.0,38140.0,79125.0,468800.0
root/Europe&CentralAsia/Kazakhstan,root/Europe&CentralAsia,57.0,91.0,202.0,296.0,465.0,845.0,4701.0,22227.0
root/Europe&CentralAsia/KyrgyzRepublic,root/Europe&CentralAsia,10.0,8.0,38.0,44.0,82.0,136.0,257.0,639.0
root/Europe&CentralAsia/Latvia,root/Europe&CentralAsia,477.0,673.0,1141.0,1430.0,1824.0,2596.0,5758.0,23206.0
root/Europe&CentralAsia/Liechtenstein,root/Europe&CentralAsia,137.0,272.0,358.0,429.0,535.0,579.0,661.0,904.0
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,549.0,757.0,1344.0,1882.0,2208.0,3443.0,12556.0,36934.0
root/Europe&CentralAsia/Luxembourg,root/Europe&CentralAsia,606.0,800.0,1232.0,1765.0,2511.0,3133.0,6678.0,25651.0
root/Europe&CentralAsia/MacedoniaFYR,root/Europe&CentralAsia,41.0,46.0,94.0,135.0,203.0,239.0,971.0,1037.0
root/Europe&CentralAsia/Moldova,root/Europe&CentralAsia,38.0,69.0,130.0,168.0,237.0,361.0,1852.0,10071.0
root/Europe&CentralAsia/Monaco,root/Europe&CentralAsia,28.0,51.0,82.0,143.0,155.0,208.0,273.0,373.0
root/Europe&CentralAsia/Montenegro,root/Europe&CentralAsia,13.0,17.0,30.0,36.0,43.0,59.0,87.0,139.0
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,34640.0,53432.0,81309.0,95253.0,121508.0,164806.0,410955.0,1206251.0
root/Europe&CentralAsia/Norway,root/Europe&CentralAsia,7614.0,11560.0,15056.0,16312.0,18347.0,21242.0,36660.0,76899.0
root/Europe&CentralAsia/Poland,root/Europe&CentralAsia,5897.0,8655.0,15198.0,19695.0,25891.0,36309.0,94640.0,248163.0
root/Europe&CentralAsia/Portugal,root/Europe&CentralAsia,1717.0,2256.0,3767.0,4420.0,5570.0,9336.0,32838.0,128391.0
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,790.0,1227.0,2635.0,3515.0,4912.0,7158.0,67411.0,240048.0
root/Europe&CentralAsia/RussianFederation,root/Europe&CentralAsia,2442.0,4126.0,8245.0,11442.0,17310.0,46313.0,168007.0,511677.0
root/Europe&CentralAsia/SanMarino,root/Europe&CentralAsia,30.0,37.0,50.0,69.0,94.0,112.0,156.0,635.0
root/Europe&CentralAsia/Serbia,root/Europe&CentralAsia,54.0,188.0,382.0,484.0,664.0,1001.0,3894.0,40739.0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,738.0,1074.0,1934.0,2673.0,3564.0,5795.0,17600.0,37877.0
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,684.0,1025.0,1990.0,2504.0,3213.0,4517.0,11628.0,40489.0
root/Europe&CentralAsia/Spain,root/Europe&CentralAsia,9644.0,12387.0,18879.0,22766.0,29090.0,41316.0,128415.0,337663.0
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,11265.0,16174.0,22775.0,25830.0,30531.0,41234.0,61582.0,136977.0
root/Europe&CentralAsia/Switzerland,root/Europe&CentralAsia,11343.0,19299.0,27881.0,31993.0,40108.0,57464.0,143994.0,278505.0
root/Europe&CentralAsia/Tajikistan,root/Europe&CentralAsia,2.0,6.0,9.0,15.0,14.0,43.0,51.0,178.0
root/Europe&CentralAsia/Turkey,root/Europe&CentralAsia,6245.0,8689.0,16733.0,20046.0,23067.0,28548.0,103855.0,271843.0
root/Europe&CentralAsia/Turkmenistan,root/Europe&CentralAsia,1.0,1.0,3.0,2.0,4.0,12.0,11.0,26.0
root/Europe&CentralAsia/Ukraine,root/Europe&CentralAsia,567.0,958.0,1866.0,2458.0,3382.0,6403.0,85755.0,177005.0
root/Europe&CentralAsia/UnitedKingdom,root/Europe&CentralAsia,82563.0,114622.0,159285.0,181643.0,210025.0,285617.0,570586.0,1400176.0
root/Europe&CentralAsia/Uzbekistan,root/Europe&CentralAsia,2.0,8.0,27.0,41.0,73.0,177.0,2221.0,6548.0
root/LatinAmerica&Caribbean,root,12581.0,18254.0,29484.0,36956.0,47512.0,66236.0,192508.0,642662.0
root/LatinAmerica&Caribbean/AntiguaandBarbuda,root/LatinAmerica&Caribbean,60.0,73.0,47.0,65.0,72.0,65.0,76.0,85.0
root/LatinAmerica&Caribbean/Argentina,root/LatinAmerica&Caribbean,1028.0,1404.0,2643.0,3117.0,3837.0,5317.0,32040.0,71731.0
root/LatinAmerica&Caribbean/Aruba,root/LatinAmerica&Caribbean,9.0,13.0,26.0,44.0,59.0,79.0,123.0,103.0
root/LatinAmerica&Caribbean/BahamasThe,root/LatinAmerica&Caribbean,130.0,149.0,193.0,228.0,274.0,375.0,398.0,576.0
root/LatinAmerica&Caribbean/Barbados,root/LatinAmerica&Caribbean,53.0,70.0,83.0,109.0,136.0,164.0,184.0,220.0
root/LatinAmerica&Caribbean/Belize,root/LatinAmerica&Caribbean,69.0,93.0,331.0,351.0,295.0,412.0,559.0,3007.0
root/LatinAmerica&Caribbean/Bolivia,root/LatinAmerica&Caribbean,58.0,83.0,109.0,150.0,198.0,290.0,418.0,1226.0
root/LatinAmerica&Caribbean/Brazil,root/LatinAmerica&Caribbean,5529.0,8709.0,14059.0,17456.0,22778.0,32503.0,84536.0,328718.0
root/LatinAmerica&Caribbean/BritishVirginIslands,root/LatinAmerica&Caribbean,17.0,22.0,76.0,260.0,442.0,1111.0,634.0,10516.0
root/LatinAmerica&Caribbean/CaymanIslands,root/LatinAmerica&Caribbean,95.0,170.0,232.0,225.0,264.0,307.0,327.0,384.0
root/LatinAmerica&Caribbean/Chile,root/LatinAmerica&Caribbean,790.0,1110.0,1791.0,2239.0,2933.0,4025.0,22528.0,134062.0
root/LatinAmerica&Caribbean/Colombia,root/LatinAmerica&Caribbean,475.0,680.0,1401.0,1923.0,2571.0,3389.0,15415.0,22640.0
root/LatinAmerica&Caribbean/CostaRica,root/LatinAmerica&Caribbean,474.0,639.0,767.0,1294.0,1463.0,1517.0,2400.0,5749.0
root/LatinAmerica&Caribbean/Cuba,root/LatinAmerica&Caribbean,1.0,0,0,0,1.0,1.0,32.0,96.0
root/LatinAmerica&Caribbean/Curacao,root/LatinAmerica&Caribbean,0,0,2.0,202.0,227.0,399.0,465.0,507.0
root/LatinAmerica&Caribbean/Dominica,root/LatinAmerica&Caribbean,3.0,5.0,14.0,12.0,16.0,19.0,382.0,498.0
root/LatinAmerica&Caribbean/DominicanRepublic,root/LatinAmerica&Caribbean,115.0,135.0,239.0,270.0,348.0,477.0,970.0,1032.0
root/LatinAmerica&Caribbean/Ecuador,root/LatinAmerica&Caribbean,159.0,211.0,371.0,482.0,665.0,1319.0,1988.0,3524.0
root/LatinAmerica&Caribbean/ElSalvador,root/LatinAmerica&Caribbean,84.0,99.0,139.0,175.0,216.0,286.0,331.0,393.0
root/LatinAmerica&Caribbean/Grenada,root/LatinAmerica&Caribbean,10.0,8.0,17.0,19.0,20.0,24.0,31.0,26.0
root/LatinAmerica&Caribbean/Guatemala,root/LatinAmerica&Caribbean,106.0,153.0,221.0,273.0,360.0,463.0,600.0,1155.0
root/LatinAmerica&Caribbean/Guyana,root/LatinAmerica&Caribbean,1.0,4.0,5.0,7.0,11.0,21.0,24.0,25.0
root/LatinAmerica&Caribbean/Haiti,root/LatinAmerica&Caribbean,2.0,4.0,11.0,14.0,25.0,41.0,49.0,50.0
root/LatinAmerica&Caribbean/Honduras,root/LatinAmerica&Caribbean,50.0,70.0,93.0,117.0,144.0,185.0,281.0,750.0
root/LatinAmerica&Caribbean/Jamaica,root/LatinAmerica&Caribbean,68.0,91.0,147.0,203.0,245.0,351.0,354.0,401.0
root/LatinAmerica&Caribbean/Mexico,root/LatinAmerica&Caribbean,1531.0,2001.0,3146.0,3756.0,4930.0,7054.0,14758.0,23144.0
root/LatinAmerica&Caribbean/Nicaragua,root/LatinAmerica&Caribbean,27.0,33.0,64.0,77.0,101.0,136.0,218.0,781.0
root/LatinAmerica&Caribbean/Panama,root/LatinAmerica&Caribbean,488.0,617.0,877.0,990.0,1283.0,1217.0,2060.0,8835.0
root/LatinAmerica&Caribbean/Paraguay,root/LatinAmerica&Caribbean,38.0,54.0,96.0,154.0,219.0,271.0,418.0,1283.0
root/LatinAmerica&Caribbean/Peru,root/LatinAmerica&Caribbean,301.0,433.0,731.0,872.0,1130.0,1412.0,2243.0,6873.0
root/LatinAmerica&Caribbean/PuertoRico,root/LatinAmerica&Caribbean,354.0,496.0,609.0,665.0,730.0,1106.0,1430.0,941.0
root/LatinAmerica&Caribbean/SintMaartenDutchpart,root/LatinAmerica&Caribbean,0,0,0,12.0,20.0,24.0,28.0,30.0
root/LatinAmerica&Caribbean/StKittsandNevis,root/LatinAmerica&Caribbean,27.0,72.0,38.0,33.0,61.0,38.0,46.0,162.0
root/LatinAmerica&Caribbean/StLucia,root/LatinAmerica&Caribbean,8.0,9.0,20.0,23.0,25.0,25.0,33.0,35.0
root/LatinAmerica&Caribbean/StMartinFrenchpart,root/LatinAmerica&Caribbean,0,0,1.0,2.0,2.0,4.0,12.0,9.0
root/LatinAmerica&Caribbean/StVincentandtheGrenadines,root/LatinAmerica&Caribbean,2.0,6.0,10.0,7.0,10.0,13.0,21.0,18.0
root/LatinAmerica&Caribbean/Suriname,root/LatinAmerica&Caribbean,6.0,10.0,15.0,19.0,37.0,60.0,79.0,115.0
root/LatinAmerica&Caribbean/TrinidadandTobago,root/LatinAmerica&Caribbean,59.0,82.0,142.0,181.0,236.0,369.0,412.0,402.0
root/LatinAmerica&Caribbean/TurksandCaicosIslands,root/LatinAmerica&Caribbean,3.0,8.0,10.0,28.0,31.0,30.0,33.0,28.0
root/LatinAmerica&Caribbean/Uruguay,root/LatinAmerica&Caribbean,120.0,197.0,285.0,386.0,537.0,635.0,1061.0,3793.0
root/LatinAmerica&Caribbean/VenezuelaRB,root/LatinAmerica&Caribbean,201.0,189.0,355.0,443.0,493.0,645.0,4421.0,8626.0
root/LatinAmerica&Caribbean/VirginIslandsUS,root/LatinAmerica&Caribbean,30.0,52.0,68.0,73.0,67.0,57.0,90.0,113.0
root/MiddleEast&NorthAfrica,root,6357.0,9291.0,14578.0,16854.0,20275.0,27884.0,47095.0,137381.0
root/MiddleEast&NorthAfrica/Algeria,root/MiddleEast&NorthAfrica,13.0,18.0,46.0,68.0,94.0,152.0,309.0,2621.0
root/MiddleEast&NorthAfrica/Bahrain,root/MiddleEast&NorthAfrica,93.0,140.0,271.0,326.0,386.0,450.0,494.0,537.0
root/MiddleEast&NorthAfrica/Djibouti,root/MiddleEast&NorthAfrica,4.0,6.0,1.0,4.0,8.0,10.0,11.0,21.0
root/MiddleEast&NorthAfrica/EgyptArabRep,root/MiddleEast&NorthAfrica,205.0,252.0,437.0,563.0,725.0,975.0,1388.0,3490.0
root/MiddleEast&NorthAfrica/IranIslamicRep,root/MiddleEast&NorthAfrica,92.0,127.0,179.0,238.0,404.0,963.0,5102.0,18208.0
root/MiddleEast&NorthAfrica/Iraq,root/MiddleEast&NorthAfrica,1.0,8.0,18.0,30.0,53.0,87.0,152.0,391.0
root/MiddleEast&NorthAfrica/Israel,root/MiddleEast&NorthAfrica,3388.0,5056.0,7123.0,7740.0,8287.0,10936.0,18114.0,60711.0
root/MiddleEast&NorthAfrica/Jordan,root/MiddleEast&NorthAfrica,86.0,131.0,250.0,294.0,346.0,426.0,669.0,1057.0
root/MiddleEast&NorthAfrica/Kuwait,root/MiddleEast&NorthAfrica,236.0,370.0,629.0,790.0,956.0,1276.0,1575.0,1964.0
root/MiddleEast&NorthAfrica/Lebanon,root/MiddleEast&NorthAfrica,83.0,160.0,272.0,339.0,454.0,547.0,592.0,813.0
root/MiddleEast&NorthAfrica/Libya,root/MiddleEast&NorthAfrica,7.0,7.0,9.0,36.0,36.0,40.0,926.0,6174.0
root/MiddleEast&NorthAfrica/Malta,root/MiddleEast&NorthAfrica,686.0,849.0,1091.0,1108.0,1246.0,1570.0,1473.0,6600.0
root/MiddleEast&NorthAfrica/Morocco,root/MiddleEast&NorthAfrica,51.0,76.0,113.0,182.0,244.0,328.0,859.0,10115.0
root/MiddleEast&NorthAfrica/Oman,root/MiddleEast&NorthAfrica,62.0,81.0,212.0,281.0,401.0,497.0,573.0,662.0
root/MiddleEast&NorthAfrica/Qatar,root/MiddleEast&NorthAfrica,115.0,193.0,380.0,486.0,691.0,923.0,963.0,1093.0
root/MiddleEast&NorthAfrica/SaudiArabia,root/MiddleEast&NorthAfrica,359.0,577.0,1176.0,1556.0,2189.0,2836.0,3442.0,5521.0
root/MiddleEast&NorthAfrica/SyrianArabRepublic,root/MiddleEast&NorthAfrica,6.0,7.0,28.0,26.0,24.0,44.0,110.0,227.0
root/MiddleEast&NorthAfrica/Tunisia,root/MiddleEast&NorthAfrica,66.0,82.0,117.0,170.0,225.0,214.0,1045.0,2450.0
root/MiddleEast&NorthAfrica/UnitedArabEmirates,root/MiddleEast&NorthAfrica,785.0,1124.0,2167.0,2533.0,3382.0,5434.0,8787.0,12192.0
root/MiddleEast&NorthAfrica/WestBankandGaza,root/MiddleEast&NorthAfrica,14.0,20.0,46.0,60.0,88.0,139.0,472.0,2440.0
root/MiddleEast&NorthAfrica/YemenRep,root/MiddleEast&NorthAfrica,5.0,7.0,13.0,24.0,36.0,37.0,39.0,94.0
root/NorthAmerica,root,811512.0,987211.0,1280756.0,1443417.0,1729287.0,2160989.0,4063973.0,10834903.0
root/NorthAmerica/Bermuda,root/NorthAmerica,232.0,357.0,433.0,474.0,506.0,528.0,525.0,503.0
root/NorthAmerica/Canada,root/NorthAmerica,43618.0,56383.0,74500.0,82897.0,95604.0,120922.0,369091.0,970834.0
root/NorthAmerica/UnitedStates,root/NorthAmerica,767662.0,930471.0,1205823.0,1360046.0,1633177.0,2039539.0,3694357.0,9863566.0
root/SouthAsia,root,2317.0,3231.0,6383.0,8757.0,12163.0,17034.0,63471.0,211918.0
root/SouthAsia/Afghanistan,root/SouthAsia,14.0,16.0,38.0,46.0,57.0,74.0,426.0,1577.0
root/SouthAsia/Bangladesh,root/SouthAsia,30.0,73.0,111.0,146.0,202.0,314.0,3731.0,10413.0
root/SouthAsia/Bhutan,root/SouthAsia,1.0,2.0,8.0,7.0,13.0,14.0,27.0,88.0
root/SouthAsia/India,root/SouthAsia,2061.0,2842.0,5704.0,7880.0,10941.0,15313.0,50723.0,164791.0
root/SouthAsia/Maldives,root/SouthAsia,9.0,11.0,30.0,33.0,41.0,53.0,101.0,209.0
root/SouthAsia/Nepal,root/SouthAsia,24.0,35.0,63.0,79.0,99.0,147.0,508.0,4372.0
root/SouthAsia/Pakistan,root/SouthAsia,106.0,146.0,240.0,328.0,479.0,680.0,6448.0,23923.0
root/SouthAsia/SriLanka,root/SouthAsia,72.0,106.0,189.0,238.0,331.0,439.0,1507.0,6545.0
root/Sub-SaharanAfrica,root,3141.0,4994.0,8992.0,11240.0,14862.0,18928.0,70175.0,606885.0
root/Sub-SaharanAfrica/Angola,root/Sub-SaharanAfrica,30.0,45.0,80.0,119.0,160.0,227.0,240.0,322.0
root/Sub-SaharanAfrica/Benin,root/Sub-SaharanAfrica,1.0,3.0,9.0,10.0,11.0,24.0,27.0,47.0
root/Sub-SaharanAfrica/Botswana,root/Sub-SaharanAfrica,9.0,12.0,20.0,22.0,40.0,75.0,110.0,151.0
root/Sub-SaharanAfrica/BurkinaFaso,root/Sub-SaharanAfrica,4.0,4.0,10.0,12.0,13.0,27.0,34.0,37.0
root/Sub-SaharanAfrica/Burundi,root/Sub-SaharanAfrica,4.0,4.0,4.0,3.0,6.0,8.0,16.0,50.0
root/Sub-SaharanAfrica/CaboVerde,root/Sub-SaharanAfrica,12.0,14.0,31.0,32.0,39.0,39.0,60.0,140.0
root/Sub-SaharanAfrica/Cameroon,root/Sub-SaharanAfrica,7.0,9.0,19.0,28.0,41.0,52.0,67.0,210.0
root/Sub-SaharanAfrica/CentralAfricanRepublic,root/Sub-SaharanAfrica,0,0,0,0,1.0,1.0,1.0,2.0
root/Sub-SaharanAfrica/Chad,root/Sub-SaharanAfrica,1.0,2.0,1.0,2.0,2.0,5.0,5.0,9.0
root/Sub-SaharanAfrica/Comoros,root/Sub-SaharanAfrica,0,1.0,0,1.0,3.0,1.0,47.0,4.0
root/Sub-SaharanAfrica/CongoDemRep,root/Sub-SaharanAfrica,4.0,5.0,12.0,11.0,26.0,39.0,50.0,208.0
root/Sub-SaharanAfrica/CongoRep,root/Sub-SaharanAfrica,0,1.0,8.0,9.0,15.0,18.0,23.0,24.0
root/Sub-SaharanAfrica/CotedIvoire,root/Sub-SaharanAfrica,11.0,14.0,39.0,54.0,78.0,117.0,144.0,212.0
root/Sub-SaharanAfrica/EquatorialGuinea,root/Sub-SaharanAfrica,0,1.0,0,1.0,3.0,4.0,7.0,0
root/Sub-SaharanAfrica/Eritrea,root/Sub-SaharanAfrica,1.0,1.0,0,0,0,0,0,0
root/Sub-SaharanAfrica/Ethiopia,root/Sub-SaharanAfrica,3.0,4.0,24.0,28.0,36.0,33.0,42.0,76.0
root/Sub-SaharanAfrica/Gabon,root/Sub-SaharanAfrica,4.0,31.0,14.0,22.0,23.0,32.0,45.0,58.0
root/Sub-SaharanAfrica/GambiaThe,root/Sub-SaharanAfrica,8.0,4.0,6.0,8.0,16.0,17.0,19.0,106.0
root/Sub-SaharanAfrica/Ghana,root/Sub-SaharanAfrica,22.0,33.0,70.0,113.0,148.0,200.0,2761.0,2744.0
root/Sub-SaharanAfrica/Guinea,root/Sub-SaharanAfrica,1.0,1.0,4.0,4.0,6.0,9.0,11.0,19.0
root/Sub-SaharanAfrica/GuineaBissau,root/Sub-SaharanAfrica,0,0,0,0,1.0,3.0,3.0,5.0
root/Sub-SaharanAfrica/Kenya,root/Sub-SaharanAfrica,65.0,95.0,229.0,316.0,458.0,619.0,942.0,1837.0
root/Sub-SaharanAfrica/Lesotho,root/Sub-SaharanAfrica,1.0,2.0,2.0,4.0,4.0,14.0,18.0,42.0
root/Sub-SaharanAfrica/Liberia,root/Sub-SaharanAfrica,2.0,1.0,2.0,2.0,4.0,4.0,10.0,9.0
root/Sub-SaharanAfrica/Madagascar,root/Sub-SaharanAfrica,6.0,9.0,15.0,16.0,27.0,39.0,76.0,126.0
root/Sub-SaharanAfrica/Malawi,root/Sub-SaharanAfrica,3.0,5.0,20.0,23.0,31.0,38.0,90.0,184.0
root/Sub-SaharanAfrica/Mali,root/Sub-SaharanAfrica,7.0,7.0,14.0,16.0,25.0,39.0,57.0,142.0
root/Sub-SaharanAfrica/Mauritania,root/Sub-SaharanAfrica,6.0,4.0,1.0,2.0,1.0,14.0,14.0,18.0
root/Sub-SaharanAfrica/Mauritius,root/Sub-SaharanAfrica,38.0,55.0,121.0,159.0,239.0,296.0,406.0,480.0
root/Sub-SaharanAfrica/Mozambique,root/Sub-SaharanAfrica,18.0,30.0,45.0,61.0,91.0,130.0,158.0,222.0
root/Sub-SaharanAfrica/Namibia,root/Sub-SaharanAfrica,14.0,24.0,64.0,74.0,97.0,146.0,185.0,287.0
